phase,dataset,algorithm,variant,seed,metric,value,source_path
full,bbag094_zeisel,scMAE,full_leiden,42,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,43,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,44,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,45,UltraRareACC,0.6666666666666666,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,46,UltraRareACC,0.7037037037037037,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden,42,UltraRareACC,0.2222222222222222,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden,43,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden,44,UltraRareACC,0.6296296296296297,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden,45,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden,46,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden,42,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden,43,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden,45,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden,46,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden_triplet,42,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden_triplet,43,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden_triplet,44,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden_triplet,45,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden_triplet,46,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden_triplet,42,UltraRareACC,0.48148148148148145,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden_triplet,43,UltraRareACC,0.5555555555555555,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden_triplet,44,UltraRareACC,0.4444444444444444,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden_triplet,45,UltraRareACC,0.4444444444444444,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_leiden_triplet,46,UltraRareACC,0.4444444444444444,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden_triplet,42,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden_triplet,43,UltraRareACC,0.5925925925925926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden_triplet,44,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden_triplet,45,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_leiden_triplet,46,UltraRareACC,0.5555555555555556,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden_triplet/desc/runs/seed_46/results/analysis_results.csv
full,kang_pbmc,scMAE,baseline,42,UltraRareACC,0.04326923076923077,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,baseline,43,UltraRareACC,0.04807692307692308,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,baseline,44,UltraRareACC,0.04326923076923077,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,baseline,45,UltraRareACC,0.5576923076923077,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,baseline,46,UltraRareACC,0.04807692307692308,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,baseline,42,UltraRareACC,0.5336538461538461,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,baseline,43,UltraRareACC,0.21153846153846154,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,baseline,44,UltraRareACC,0.2403846153846154,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,baseline,45,UltraRareACC,0.5673076923076923,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,baseline,46,UltraRareACC,0.3269230769230769,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,DESC,baseline,42,UltraRareACC,0.8511627906976744,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/desc/runs/seed_42/results/analysis_results.csv
full,kang_pbmc,DESC,baseline,43,UltraRareACC,0.5813953488372093,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/desc/runs/seed_43/results/analysis_results.csv
full,kang_pbmc,DESC,baseline,44,UltraRareACC,0.2,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/desc/runs/seed_44/results/analysis_results.csv
full,kang_pbmc,DESC,baseline,45,UltraRareACC,0.8372093023255814,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/desc/runs/seed_45/results/analysis_results.csv
full,kang_pbmc,DESC,baseline,46,UltraRareACC,0.6046511627906976,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/baseline/desc/runs/seed_46/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only,42,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only,43,UltraRareACC,0.04807692307692308,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only,44,UltraRareACC,0.04326923076923077,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only,45,UltraRareACC,0.04807692307692308,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only,46,UltraRareACC,0.0,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only,42,UltraRareACC,0.28846153846153844,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only,43,UltraRareACC,0.2980769230769231,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only,44,UltraRareACC,0.3076923076923077,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only,45,UltraRareACC,0.34134615384615385,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only,46,UltraRareACC,0.004807692307692308,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,DESC,density_only,42,UltraRareACC,0.8883720930232558,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/desc/runs/seed_42/results/analysis_results.csv
full,kang_pbmc,DESC,density_only,43,UltraRareACC,0.7023255813953488,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/desc/runs/seed_43/results/analysis_results.csv
full,kang_pbmc,DESC,density_only,44,UltraRareACC,0.5674418604651162,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/desc/runs/seed_44/results/analysis_results.csv
full,kang_pbmc,DESC,density_only,45,UltraRareACC,0.5255813953488372,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/desc/runs/seed_45/results/analysis_results.csv
full,kang_pbmc,DESC,density_only,46,UltraRareACC,0.6046511627906976,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only/desc/runs/seed_46/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only_triplet_kmeans,42,UltraRareACC,0.125,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only_triplet_kmeans,43,UltraRareACC,0.11538461538461539,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only_triplet_kmeans,44,UltraRareACC,0.04807692307692308,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only_triplet_kmeans,45,UltraRareACC,0.34615384615384615,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scMAE,density_only_triplet_kmeans,46,UltraRareACC,0.15384615384615385,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,42,UltraRareACC,0.052884615384615384,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,43,UltraRareACC,0.15384615384615385,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,44,UltraRareACC,0.13942307692307693,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,45,UltraRareACC,0.11057692307692307,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,scDeepCluster,density_only_triplet_kmeans,46,UltraRareACC,0.07211538461538461,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/scrbenchmark/results/analysis_results.csv
full,kang_pbmc,DESC,density_only_triplet_kmeans,42,UltraRareACC,0.7953488372093023,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/kang_pbmc/density_only_triplet_kmeans/desc/runs/seed_42/results/analysis_results.csv
