phase,dataset,algorithm,variant,seed,metric,variant_value,baseline_value,delta_vs_baseline
full,paul15_bone_marrow,scMAE,full_kmeans,43,BalancedACC,0.3970065490455792,0.4063531852669058,-0.009346636221326587
full,paul15_bone_marrow,scMAE,full_kmeans,43,RareACC,0.233115468409586,0.2919389978213507,-0.05882352941176469
full,paul15_bone_marrow,scMAE,full_kmeans,43,Silhouette,0.1523866355419159,0.1239400207996368,0.028446614742279094
full,paul15_bone_marrow,scMAE,full_kmeans,43,runtime,22.923113107681274,12.104307174682615,10.818805932998659
full,paul15_bone_marrow,scMAE,full_kmeans,44,NMI,0.6078585973733717,0.6066810933624004,0.0011775040109712753
full,paul15_bone_marrow,scMAE,full_kmeans,44,ARI,0.3691791163558013,0.3791740609915522,-0.009994944635750902
full,paul15_bone_marrow,scMAE,full_kmeans,44,ACC,0.4443223443223443,0.4582417582417582,-0.013919413919413925
full,paul15_bone_marrow,scMAE,full_kmeans,44,F1_Macro,0.3116575231418174,0.4210735827692183,-0.10941605962740092
full,paul15_bone_marrow,scMAE,full_kmeans,44,BalancedACC,0.3773823708014364,0.4839700269669295,-0.1065876561654931
full,paul15_bone_marrow,scMAE,full_kmeans,44,RareACC,0.1982570806100217,0.3028322440087146,-0.10457516339869291
full,paul15_bone_marrow,scMAE,full_kmeans,44,Silhouette,0.1926958113908767,0.0742308050394058,0.11846500635147089
full,paul15_bone_marrow,scMAE,full_kmeans,44,runtime,21.797329425811768,12.036510944366457,9.76081848144531
full,paul15_bone_marrow,scMAE,full_kmeans,45,NMI,0.5931603478099847,0.6048713214536721,-0.011710973643687339
full,paul15_bone_marrow,scMAE,full_kmeans,45,ARI,0.3641608965547023,0.3745771965988999,-0.01041630004419758
full,paul15_bone_marrow,scMAE,full_kmeans,45,ACC,0.4322344322344322,0.4619047619047619,-0.029670329670329676
full,paul15_bone_marrow,scMAE,full_kmeans,45,F1_Macro,0.270221816598096,0.4074896895565626,-0.1372678729584666
full,paul15_bone_marrow,scMAE,full_kmeans,45,BalancedACC,0.3382517014242087,0.4709819522282392,-0.1327302508040305
full,paul15_bone_marrow,scMAE,full_kmeans,45,RareACC,0.1154684095860566,0.2788671023965142,-0.1633986928104576
full,paul15_bone_marrow,scMAE,full_kmeans,45,Silhouette,0.1934493780136108,0.1270455121994018,0.06640386581420901
full,paul15_bone_marrow,scMAE,full_kmeans,45,runtime,23.306039094924927,12.779968500137327,10.5260705947876
full,paul15_bone_marrow,scMAE,full_kmeans,46,NMI,0.5987559097768554,0.6183208929343016,-0.019564983157446147
full,paul15_bone_marrow,scMAE,full_kmeans,46,ARI,0.3547718064148215,0.3836543941729209,-0.02888258775809943
full,paul15_bone_marrow,scMAE,full_kmeans,46,ACC,0.4256410256410256,0.4772893772893773,-0.05164835164835169
full,paul15_bone_marrow,scMAE,full_kmeans,46,F1_Macro,0.30877793216659,0.4029573317101636,-0.09417939954357363
full,paul15_bone_marrow,scMAE,full_kmeans,46,BalancedACC,0.3824264031522206,0.4665860765167064,-0.08415967336448582
full,paul15_bone_marrow,scMAE,full_kmeans,46,RareACC,0.3137254901960784,0.3071895424836601,0.006535947712418333
full,paul15_bone_marrow,scMAE,full_kmeans,46,Silhouette,0.1902352273464203,0.1214079558849334,0.06882727146148689
full,paul15_bone_marrow,scMAE,full_kmeans,46,runtime,21.490514516830444,12.728520154953005,8.76199436187744
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,NMI,0.5256089332923807,0.5285401455113773,-0.002931212218996615
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,ARI,0.2815247361905314,0.2870511358917381,-0.0055263997012066635
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,ACC,0.36007326007326,0.4289377289377289,-0.0688644688644689
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,F1_Macro,0.3166369832377078,0.3875700579723409,-0.07093307473463312
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,BalancedACC,0.3437925230259699,0.4126633029183723,-0.06887077989240237
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,RareACC,0.2461873638344226,0.2875816993464052,-0.0413943355119826
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,Silhouette,0.2501894492182323,0.3017611698685087,-0.05157172065027643
full,paul15_bone_marrow,scDeepCluster,full_kmeans,42,runtime,214.2273910045624,151.84098839759827,62.38640260696414
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,NMI,0.5444078606419708,0.5652222286262465,-0.020814367984275717
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,ARI,0.3217475297178585,0.3507242465237181,-0.02897671680585956
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,ACC,0.4282051282051282,0.4494505494505494,-0.021245421245421225
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,F1_Macro,0.3770299989691678,0.3961661971795862,-0.019136198210418398
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,BalancedACC,0.4041392444488436,0.4312902872904633,-0.027151042841619732
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,RareACC,0.326797385620915,0.3355119825708061,-0.008714596949891129
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,Silhouette,0.271719253892153,0.3325969206285334,-0.0608776667363804
full,paul15_bone_marrow,scDeepCluster,full_kmeans,43,runtime,189.627370595932,157.11025381088257,32.51711678504944
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,NMI,0.5752978293582129,0.5648524409612873,0.010445388396925659
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,ARI,0.3527657256598074,0.3149371851113575,0.03782854054844992
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,ACC,0.4311355311355311,0.4593406593406593,-0.028205128205128216
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,F1_Macro,0.3396064999907808,0.4305165123698156,-0.09091001237903479
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,BalancedACC,0.3710009778871335,0.4584952752289465,-0.08749429734181302
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,RareACC,0.2309368191721132,0.326797385620915,-0.09586056644880178
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,Silhouette,0.3528018684311167,0.3409502071774645,0.011851661253652224
full,paul15_bone_marrow,scDeepCluster,full_kmeans,44,runtime,213.698587179184,154.9858419895172,58.71274518966678
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,NMI,0.5401857888881216,0.5636544838414074,-0.02346869495328574
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,ARI,0.3422808493421177,0.3590352904391824,-0.0167544410970647
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,ACC,0.4333333333333333,0.4717948717948718,-0.03846153846153849
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,F1_Macro,0.353551546499813,0.4373559667868059,-0.08380442028699286
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,BalancedACC,0.3807654475350059,0.4711084440069931,-0.09034299647198718
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,RareACC,0.3006535947712418,0.4488017429193899,-0.14814814814814808
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,Silhouette,0.2715347009581534,0.2928157848988317,-0.02128108394067829
full,paul15_bone_marrow,scDeepCluster,full_kmeans,45,runtime,241.08464670181277,159.0454773902893,82.03916931152347
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,NMI,0.5370415190239003,0.545647478072349,-0.008605959048448741
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,ARI,0.3100874555094957,0.3248173174841943,-0.01472986197469861
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,ACC,0.4435897435897435,0.4461538461538462,-0.002564102564102666
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,F1_Macro,0.4086314932599693,0.4111560746246213,-0.002524581364652001
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,BalancedACC,0.448847425395286,0.4487449185581857,0.00010250683710028019
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,RareACC,0.3224400871459695,0.3159041394335512,0.006535947712418277
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,Silhouette,0.2433150794850995,0.296555465453478,-0.05324038596837849
full,paul15_bone_marrow,scDeepCluster,full_kmeans,46,runtime,228.93021965026853,154.15124082565308,74.77897882461545
full,paul15_bone_marrow,DESC,full_kmeans,42,NMI,0.5324065992983978,0.5343086180283043,-0.001902018729906474
full,paul15_bone_marrow,DESC,full_kmeans,42,ARI,0.288219773279218,0.2891666483257258,-0.0009468750465078113
full,paul15_bone_marrow,DESC,full_kmeans,42,ACC,0.3626373626373626,0.3626373626373626,0.0
full,paul15_bone_marrow,DESC,full_kmeans,42,F1_Macro,0.2063687035630161,0.2051227935153836,0.001245910047632498
full,paul15_bone_marrow,DESC,full_kmeans,42,BalancedACC,0.2923570769007005,0.2932857238921653,-0.0009286469914647766
full,paul15_bone_marrow,DESC,full_kmeans,42,RareACC,0.130718954248366,0.130718954248366,0.0
full,paul15_bone_marrow,DESC,full_kmeans,42,Silhouette,0.1308486461639404,0.143450453877449,-0.012601807713508606
full,paul15_bone_marrow,DESC,full_kmeans,42,runtime,66.32416987419128,56.27828240394592,10.045887470245361
full,paul15_bone_marrow,DESC,full_kmeans,43,NMI,0.5211494158451955,0.495438316993775,0.025711098851420477
full,paul15_bone_marrow,DESC,full_kmeans,43,ARI,0.2831627432783715,0.2677172207008232,0.015445522577548276
full,paul15_bone_marrow,DESC,full_kmeans,43,ACC,0.3619047619047619,0.3717948717948718,-0.00989010989010991
full,paul15_bone_marrow,DESC,full_kmeans,43,F1_Macro,0.2080708977466693,0.1657221937908677,0.04234870395580159
full,paul15_bone_marrow,DESC,full_kmeans,43,BalancedACC,0.2911593103923602,0.2323213664447856,0.058837943947574606
full,paul15_bone_marrow,DESC,full_kmeans,43,RareACC,0.130718954248366,0.0610021786492374,0.06971677559912859
full,paul15_bone_marrow,DESC,full_kmeans,43,Silhouette,0.1161954179406166,0.3155248761177063,-0.1993294581770897
full,paul15_bone_marrow,DESC,full_kmeans,43,runtime,63.82029414176941,91.50772356987,-27.687429428100586
full,paul15_bone_marrow,DESC,full_kmeans,44,NMI,0.5041820333952584,0.5030638817401121,0.0011181516551462822
full,paul15_bone_marrow,DESC,full_kmeans,44,ARI,0.2736960475708321,0.2722465257524187,0.0014495218184134018
full,paul15_bone_marrow,DESC,full_kmeans,44,ACC,0.3783882783882784,0.3813186813186813,-0.00293040293040292
full,paul15_bone_marrow,DESC,full_kmeans,44,F1_Macro,0.1872967139458281,0.1900653619606059,-0.0027686480147777748
full,paul15_bone_marrow,DESC,full_kmeans,44,BalancedACC,0.2457654646620723,0.2489917044086534,-0.0032262397465810944
full,paul15_bone_marrow,DESC,full_kmeans,44,RareACC,0.0915032679738562,0.1002178649237472,-0.00871459694989099
full,paul15_bone_marrow,DESC,full_kmeans,44,Silhouette,0.3737622797489166,0.3106664717197418,0.0630958080291748
full,paul15_bone_marrow,DESC,full_kmeans,44,runtime,72.1661868095398,53.82552194595337,18.340664863586426
full,paul15_bone_marrow,DESC,full_kmeans,45,NMI,0.5326291087421465,0.5308998869419702,0.001729221800176317
full,paul15_bone_marrow,DESC,full_kmeans,45,ARI,0.2910385130842963,0.2906877254132981,0.000350787670998165
full,paul15_bone_marrow,DESC,full_kmeans,45,ACC,0.3663003663003663,0.3652014652014652,0.001098901098901095
full,paul15_bone_marrow,DESC,full_kmeans,45,F1_Macro,0.181275274081874,0.1794456837282344,0.0018295903536395819
full,paul15_bone_marrow,DESC,full_kmeans,45,BalancedACC,0.2889652158004858,0.2796769759457196,0.009288239854766178
full,paul15_bone_marrow,DESC,full_kmeans,45,RareACC,0.1786492374727669,0.1830065359477124,-0.004357298474945509
full,paul15_bone_marrow,DESC,full_kmeans,45,Silhouette,0.1571007966995239,0.1495294570922851,0.007571339607238797
full,paul15_bone_marrow,DESC,full_kmeans,45,runtime,77.1273546218872,47.35295653343201,29.7743980884552
full,paul15_bone_marrow,DESC,full_kmeans,46,NMI,0.5327572524916654,0.5356162939943487,-0.002859041502683346
full,paul15_bone_marrow,DESC,full_kmeans,46,ARI,0.2814472085376174,0.2922428767494365,-0.010795668211819098
full,paul15_bone_marrow,DESC,full_kmeans,46,ACC,0.358974358974359,0.3684981684981685,-0.009523809523809545
full,paul15_bone_marrow,DESC,full_kmeans,46,F1_Macro,0.2072082417948754,0.2111475386343095,-0.003939296839434087
full,paul15_bone_marrow,DESC,full_kmeans,46,BalancedACC,0.3024382696927013,0.2957835571743356,0.006654712518365746
full,paul15_bone_marrow,DESC,full_kmeans,46,RareACC,0.1328976034858388,0.1328976034858388,0.0
full,paul15_bone_marrow,DESC,full_kmeans,46,Silhouette,0.1518042981624603,0.1154780909419059,0.03632620722055439
full,paul15_bone_marrow,DESC,full_kmeans,46,runtime,78.94543695449829,62.10858631134033,16.83685064315796
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,NMI,0.5672936941408692,0.6307063911488362,-0.06341269700796703
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,ARI,0.3101228933358239,0.404513623294461,-0.09439072995863712
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,ACC,0.4241758241758241,0.4915750915750915,-0.06739926739926738
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,F1_Macro,0.432812094990994,0.4159577230446047,0.01685437194638928
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,BalancedACC,0.4346846940337897,0.4930925376121112,-0.05840784357832152
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,RareACC,0.3529411764705882,0.355119825708061,-0.002178649237472796
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,Silhouette,0.5037248134613037,0.0852846354246139,0.4184401780366898
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,42,runtime,76.90069794654846,13.989635705947876,62.911062240600586
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,NMI,0.5753014771156469,0.6054023500314073,-0.030100872915760357
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,ARI,0.3231685462722139,0.368784373175205,-0.0456158269029911
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,ACC,0.4282051282051282,0.4531135531135531,-0.02490842490842493
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,F1_Macro,0.4432740664571181,0.3370758895986732,0.1061981768584449
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,BalancedACC,0.4542087704759589,0.4063531852669058,0.04785558520905314
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,RareACC,0.3986928104575163,0.2919389978213507,0.10675381263616562
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,Silhouette,0.4980990886688232,0.1239400207996368,0.3741590678691864
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,43,runtime,81.68098640441895,12.104307174682615,69.57667922973633
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,NMI,0.5723473970179851,0.6066810933624004,-0.0343336963444153
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,ARI,0.3096469782293397,0.3791740609915522,-0.06952708276221253
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,ACC,0.4523809523809524,0.4582417582417582,-0.00586080586080584
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,F1_Macro,0.4678318100766962,0.4210735827692183,0.04675822730747792
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,BalancedACC,0.4764987603814107,0.4839700269669295,-0.0074712665855187765
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,RareACC,0.4161220043572984,0.3028322440087146,0.11328976034858379
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,Silhouette,0.5022003054618835,0.0742308050394058,0.4279695004224777
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,44,runtime,80.94508004188538,12.036510944366457,68.90856909751892
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,NMI,0.5707234471080346,0.6048713214536721,-0.034147874345637486
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,ARI,0.3229977009175017,0.3745771965988999,-0.05157949568139819
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,ACC,0.4465201465201465,0.4619047619047619,-0.015384615384615385
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,F1_Macro,0.4624772198634543,0.4074896895565626,0.054987530306891685
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,BalancedACC,0.475687407037057,0.4709819522282392,0.004705454808817788
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,RareACC,0.3594771241830065,0.2788671023965142,0.08061002178649229
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,Silhouette,0.4896525144577026,0.1270455121994018,0.3626070022583008
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,45,runtime,83.8954713344574,12.779968500137327,71.11550283432007
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,NMI,0.570564130461956,0.6183208929343016,-0.047756762472345615
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,ARI,0.3144945119521025,0.3836543941729209,-0.06915988222081842
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,ACC,0.4402930402930403,0.4772893772893773,-0.03699633699633703
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,F1_Macro,0.4359575176719595,0.4029573317101636,0.03300018596179588
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,BalancedACC,0.4624910866364348,0.4665860765167064,-0.004094989880271627
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,RareACC,0.3159041394335512,0.3071895424836601,0.008714596949891129
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,Silhouette,0.4981992542743683,0.1214079558849334,0.37679129838943487
full,paul15_bone_marrow,scMAE,full_kmeans_triplet,46,runtime,81.81357932090759,12.728520154953005,69.08505916595459
full,paul15_bone_marrow,scDeepCluster,full_kmeans_triplet,42,NMI,0.4740748077703726,0.5285401455113773,-0.054465337741004705
full,paul15_bone_marrow,scDeepCluster,full_kmeans_triplet,42,ARI,0.2643467049201465,0.2870511358917381,-0.022704430971591583
full,paul15_bone_marrow,scDeepCluster,full_kmeans_triplet,42,ACC,0.3347985347985348,0.4289377289377289,-0.09413919413919414
full,paul15_bone_marrow,scDeepCluster,full_kmeans_triplet,42,F1_Macro,0.1910410358779588,0.3875700579723409,-0.1965290220943821
full,paul15_bone_marrow,scDeepCluster,full_kmeans_triplet,42,BalancedACC,0.2204593235169328,0.4126633029183723,-0.1922039794014395
